h;error
0.000001086000000;0.000000000001741
0.000001087000000;0.000000000001864
0.000001088000000;0.000000000005176
0.000001089000000;0.000000000008482
0.000001090000000;0.000000000004133
0.000001091000000;0.000000000007184
0.000001092000000;0.000000000003876
0.000001093000000;0.000000000000574
0.000001094000000;0.000000000000449
0.000001095000000;0.000000000000325
0.000001096000000;0.000000000000200
0.000001097000000;0.000000000003086
0.000001098000000;0.000000000006367
0.000001099000000;0.000000000003328
0.000001100000000;0.000000000006603
0.000001101000000;0.000000000005885
0.000001102000000;0.000000000002608
0.000001103000000;0.000000000002482
0.000001104000000;0.000000000002357
0.000001105000000;0.000000000002231
0.000001106000000;0.000000000001030
0.000001107000000;0.000000000001152
0.000001108000000;0.000000000001274
0.000001109000000;0.000000000004524
0.000001110000000;0.000000000007768
0.000001111000000;0.000000000004760
0.000001112000000;0.000000000007602
0.000001113000000;0.000000000004356
0.000001114000000;0.000000000001115
0.000001115000000;0.000000000004104
0.000001116000000;0.000000000000870
0.000001117000000;0.000000000002359
0.000001118000000;0.000000000000625
0.000001119000000;0.000000000002597
0.000001120000000;0.000000000005814
0.000001121000000;0.000000000002835
0.000001122000000;0.000000000003230
0.000001123000000;0.000000000003107
0.000001124000000;0.000000000002983
0.000001125000000;0.000000000000225
0.000001126000000;0.000000000002736
0.000001127000000;0.000000000000465
0.000001128000000;0.000000000003661
0.000001129000000;0.000000000000705
0.000001130000000;0.000000000003895
0.000001131000000;0.000000000007080
0.000001132000000;0.000000000004128
0.000001133000000;0.000000000004942
0.000001134000000;0.000000000004818
0.000001135000000;0.000000000001637
0.000001136000000;0.000000000001516
0.000001137000000;0.000000000001395
0.000001138000000;0.000000000001775
0.000001139000000;0.000000000001154
0.000001140000000;0.000000000002010
0.000001141000000;0.000000000005168
0.000001142000000;0.000000000002244
0.000001143000000;0.000000000005397
0.000001144000000;0.000000000006620
0.000001145000000;0.000000000003465
0.000001146000000;0.000000000003344
0.000001147000000;0.000000000000198
0.000001148000000;0.000000000000079
0.000001149000000;0.000000000000039
0.000001150000000;0.000000000003174
0.000001151000000;0.000000000003290
0.000001152000000;0.000000000003405
0.000001153000000;0.000000000006529
0.000001154000000;0.000000000005385
0.000001155000000;0.000000000002259
0.000001156000000;0.000000000005140
0.000001157000000;0.000000000002020
0.000001158000000;0.000000000001901
0.000001159000000;0.000000000001212
0.000001160000000;0.000000000001663
0.000001161000000;0.000000000001444
0.000001162000000;0.000000000004545
0.000001163000000;0.000000000004658
