x,ReR,ImR,AbsR
-45.572499999999998,4.9574562190837597,-0,4.9574562190837597
-45.545000000000002,4.9569895042975345,-0,4.9569895042975345
-45.517499999999998,4.9565222902242168,-0,4.9565222902242168
-45.490000000000002,4.956054576064238,-0,4.956054576064238
-45.462499999999999,4.9555863610163291,-0,4.9555863610163291
-45.435000000000002,4.9551176442775153,-0,4.9551176442775153
-45.407499999999999,4.9546484250431053,-0,4.9546484250431053
-45.380000000000003,4.9541787025066935,-0,4.9541787025066935
-45.352499999999999,4.9537084758601502,-0,4.9537084758601502
-45.325000000000003,4.9532377442936237,-0,4.9532377442936237
-45.297499999999999,4.952766506995534,-0,4.952766506995534
-45.269999999999996,4.9522947631525511,-0,4.9522947631525511
-45.2425,4.9518225119496257,-0,4.9518225119496257
-45.215000000000003,4.9513497525699481,-0,4.9513497525699481
-45.1875,4.9508764841949677,-0,4.9508764841949677
-45.159999999999997,4.9504027060043754,-0,4.9504027060043754
-45.1325,4.9499284171761069,-0,4.9499284171761069
-45.105000000000004,4.9494536168863341,-0,4.9494536168863341
-45.077500000000001,4.9489783043094597,-0,4.9489783043094597
-45.049999999999997,4.9485024786181118,-0,4.9485024786181118
-45.022500000000001,4.9480261389831472,-0,4.9480261389831472
-44.994999999999997,4.9475492845736362,-0,4.9475492845736362
-44.967500000000001,4.9470719145568633,-0,4.9470719145568633
-44.939999999999998,4.9465940280983203,-0,4.9465940280983203
-44.912500000000001,4.9461156243617026,-0,4.9461156243617026
-44.884999999999998,4.9456367025089047,-0,4.9456367025089047
-44.857500000000002,4.9451572617000137,-0,4.9451572617000137
-44.829999999999998,4.9446773010933116,-0,4.9446773010933116
-44.802500000000002,4.9441968198452546,-0,4.9441968198452546
-44.774999999999999,4.9437158171104851,-0,4.9437158171104851
-44.747500000000002,4.9432342920418186,-0,4.9432342920418186
-44.719999999999999,4.94275224379024,-0,4.94275224379024
-44.692500000000003,4.9422696715048957,-0,4.9422696715048957
-44.664999999999999,4.9417865743330935,-0,4.9417865743330935
-44.637500000000003,4.9413029514203002,-0,4.9413029514203002
-44.609999999999999,4.9408188019101242,-0,4.9408188019101242
-44.582499999999996,4.9403341249443233,-0,4.9403341249443233
-44.555,4.9398489196627935,-0,4.9398489196627935
-44.527500000000003,4.9393631852035682,-0,4.9393631852035682
-44.5,4.9388769207028034,-0,4.9388769207028034
-44.472499999999997,4.9383901252947888,-0,4.9383901252947888
-44.445,4.9379027981119243,-0,4.9379027981119243
-44.417500000000004,4.937414938284733,-0,4.937414938284733
-44.390000000000001,4.9369265449418389,-0,4.9369265449418389
-44.362499999999997,4.9364376172099753,-0,4.9364376172099753
-44.335000000000001,4.9359481542139694,-0,4.9359481542139694
-44.307499999999997,4.9354581550767502,-0,4.9354581550767502
-44.280000000000001,4.9349676189193286,-0,4.9349676189193286
-44.252499999999998,4.9344765448608019,-0,4.9344765448608019
-44.225000000000001,4.9339849320183413,-0,4.9339849320183413
-44.197499999999998,4.9334927795071977,-0,4.9334927795071977
-44.170000000000002,4.933000086440682,-0,4.933000086440682
-44.142499999999998,4.9325068519301745,-0,4.9325068519301745
-44.115000000000002,4.9320130750851092,-0,4.9320130750851092
-44.087499999999999,4.9315187550129727,-0,4.9315187550129727
-44.060000000000002,4.9310238908192963,-0,4.9310238908192963
-44.032499999999999,4.9305284816076558,-0,4.9305284816076558
-44.005000000000003,4.9300325264796605,-0,4.9300325264796605
-43.977499999999999,4.9295360245349489,-0,4.9295360245349489
-43.950000000000003,4.929038974871192,-0,4.929038974871192
-43.922499999999999,4.9285413765840698,-0,4.9285413765840698
-43.894999999999996,4.9280432287672831,-0,4.9280432287672831
-43.8675,4.9275445305125407,-0,4.9275445305125407
-43.840000000000003,4.9270452809095548,-0,4.9270452809095548
-43.8125,4.9265454790460357,-0,4.9265454790460357
-43.784999999999997,4.9260451240076835,-0,4.9260451240076835
-43.7575,4.9255442148781903,-0,4.9255442148781903
-43.730000000000004,4.9250427507392232,-0,4.9250427507392232
-43.702500000000001,4.9245407306704312,-0,4.9245407306704312
-43.674999999999997,4.9240381537494322,-0,4.9240381537494322
-43.647500000000001,4.9235350190518048,-0,4.9235350190518048
