x,ReR,ImR,AbsR
-43.922499999999999,-0.038773002183770666,0,0.038773002183770666
-43.894999999999996,-0.038793350362518408,0,0.038793350362518408
-43.8675,-0.038813719460273344,0,0.038813719460273344
-43.840000000000003,-0.038834109508385284,0,0.038834109508385284
-43.8125,-0.038854520538265991,0,0.038854520538265991
-43.784999999999997,-0.038874952581386513,0,0.038874952581386513
-43.7575,-0.038895405669278293,0,0.038895405669278293
-43.730000000000004,-0.038915879833534284,0,0.038915879833534284
-43.702500000000001,-0.038936375105805832,0,0.038936375105805832
-43.674999999999997,-0.038956891517807568,0,0.038956891517807568
-43.647500000000001,-0.038977429101312744,0,0.038977429101312744
-43.619999999999997,-0.038997987888158114,0,0.038997987888158114
-43.592500000000001,-0.039018567910239499,0,0.039018567910239499
-43.564999999999998,-0.039039169199514889,0,0.039039169199514889
-43.537500000000001,-0.039059791788003784,0,0.039059791788003784
-43.509999999999998,-0.039080435707787187,0,0.039080435707787187
-43.482500000000002,-0.039101100991008053,0,0.039101100991008053
-43.454999999999998,-0.039121787669869734,0,0.039121787669869734
-43.427500000000002,-0.03914249577664064,0,0.03914249577664064
-43.399999999999999,-0.039163225343647801,0,0.039163225343647801
-43.372500000000002,-0.039183976403282861,0,0.039183976403282861
-43.344999999999999,-0.039204748987999416,0,0.039204748987999416
-43.317500000000003,-0.03922554313031279,0,0.03922554313031279
-43.289999999999999,-0.039246358862802477,0,0.039246358862802477
-43.262500000000003,-0.039267196218109257,0,0.039267196218109257
-43.234999999999999,-0.039288055228938745,0,0.039288055228938745
-43.207499999999996,-0.039308935928056732,0,0.039308935928056732
-43.18,-0.039329838348296065,0,0.039329838348296065
-43.152500000000003,-0.039350762522549099,0,0.039350762522549099
-43.125,-0.039371708483775025,0,0.039371708483775025
-43.097499999999997,-0.039392676264995652,0,0.039392676264995652
-43.07,-0.039413665899294958,0,0.039413665899294958
-43.042500000000004,-0.039434677419824427,0,0.039434677419824427
-43.015000000000001,-0.03945571085979438,0,0.03945571085979438
-42.987499999999997,-0.039476766252486195,0,0.039476766252486195
-42.960000000000001,-0.039497843631239649,0,0.039497843631239649
-42.932499999999997,-0.039518943029462461,0,0.039518943029462461
-42.905000000000001,-0.039540064480625636,0,0.039540064480625636
-42.877499999999998,-0.039561208018265459,0,0.039561208018265459
-42.850000000000001,-0.039582373675983273,0,0.039582373675983273
-42.822499999999998,-0.039603561487445704,0,0.039603561487445704
-42.795000000000002,-0.03962477148638488,0,0.03962477148638488
-42.767499999999998,-0.039646003706597099,0,0.039646003706597099
-42.740000000000002,-0.039667258181945941,0,0.039667258181945941
-42.712499999999999,-0.039688534946359377,0,0.039688534946359377
-42.685000000000002,-0.03970983403383177,0,0.03970983403383177
-42.657499999999999,-0.039731155478424318,0,0.039731155478424318
-42.630000000000003,-0.039752499314261946,0,0.039752499314261946
-42.602499999999999,-0.039773865575538858,0,0.039773865575538858
-42.575000000000003,-0.039795254296514315,0,0.039795254296514315
-42.547499999999999,-0.039816665511514193,0,0.039816665511514193
-42.519999999999996,-0.039838099254930315,0,0.039838099254930315
-42.4925,-0.039859555561224669,0,0.039859555561224669
-42.465000000000003,-0.039881034464921639,0,0.039881034464921639
-42.4375,-0.039902536000616662,0,0.039902536000616662
-42.409999999999997,-0.039924060202970679,0,0.039924060202970679
-42.3825,-0.039945607106712133,0,0.039945607106712133
-42.355000000000004,-0.039967176746638522,0,0.039967176746638522
-42.327500000000001,-0.039988769157613957,0,0.039988769157613957
-42.299999999999997,-0.040010384374570496,0,0.040010384374570496
-42.272500000000001,-0.040032022432509251,0,0.040032022432509251
-42.244999999999997,-0.040053683366498838,0,0.040053683366498838
-42.217500000000001,-0.04007536721167626,0,0.04007536721167626
-42.189999999999998,-0.040097074003247579,0,0.040097074003247579
-42.162500000000001,-0.040118803776488132,0,0.040118803776488132
-42.134999999999998,-0.040140556566740759,0,0.040140556566740759
-42.107500000000002,-0.0401623324094178,0,0.0401623324094178
-42.079999999999998,-0.040184131340003093,0,0.040184131340003093
-42.052500000000002,-0.040205953394045979,0,0.040205953394045979
-42.024999999999999,-0.040227798607167298,0,0.040227798607167298
-41.997500000000002,-0.040249667015058277,0,0.040249667015058277
-41.969999999999999,-0.0402715586534792,0,0.0402715586534792
-41.942500000000003,-0.040293473558259629,0,0.040293473558259629
-41.914999999999999,-0.040315411765301734,0,0.040315411765301734
-41.887500000000003,-0.040337373310574742,0,0.040337373310574742
-41.859999999999999,-0.040359358230120046,0,0.040359358230120046
-41.832499999999996,-0.040381366560051202,0,0.040381366560051202
-41.805,-0.040403398336549934,0,0.040403398336549934
-41.777500000000003,-0.040425453595869465,0,0.040425453595869465
-41.75,-0.040447532374335404,0,0.040447532374335404
-41.722499999999997,-0.040469634708343749,0,0.040469634708343749
-41.695,-0.040491760634361773,0,0.040491760634361773
-41.667500000000004,-0.040513910188929581,0,0.040513910188929581
-41.640000000000001,-0.040536083408656554,0,0.040536083408656554
-41.612499999999997,-0.040558280330226681,0,0.040558280330226681
-41.585000000000001,-0.040580500990395452,0,0.040580500990395452
-41.557499999999997,-0.04060274542598874,0,0.04060274542598874
-41.530000000000001,-0.040625013673907029,0,0.040625013673907029
-41.502499999999998,-0.040647305771122744,0,0.040647305771122744
-41.475000000000001,-0.04066962175468003,0,0.04066962175468003
-41.447499999999998,-0.04069196166169764,0,0.04069196166169764
-41.420000000000002,-0.040714325529365603,0,0.040714325529365603
-41.392499999999998,-0.04073671339494922,0,0.04073671339494922
-41.365000000000002,-0.04075912529578507,0,0.04075912529578507
-41.337499999999999,-0.040781561269284561,0,0.040781561269284561
-41.310000000000002,-0.04080402135293304,0,0.04080402135293304
-41.282499999999999,-0.040826505584288686,0,0.040826505584288686
-41.255000000000003,-0.040849014000984951,0,0.040849014000984951
-41.227499999999999,-0.040871546640728118,0,0.040871546640728118
-41.200000000000003,-0.040894103541300852,0,0.040894103541300852
-41.172499999999999,-0.040916684740558207,0,0.040916684740558207
-41.144999999999996,-0.040939290276431617,0,0.040939290276431617
-41.1175,-0.040961920186926459,0,0.040961920186926459
-41.090000000000003,-0.040984574510123162,0,0.040984574510123162
-41.0625,-0.041007253284178757,0,0.041007253284178757
-41.034999999999997,-0.041029956547323554,0,0.041029956547323554
-41.0075,-0.041052684337865131,0,0.041052684337865131
-40.980000000000004,-0.041075436694186562,0,0.041075436694186562
-40.952500000000001,-0.041098213654745974,0,0.041098213654745974
-40.924999999999997,-0.041121015258078764,0,0.041121015258078764
-40.897500000000001,-0.041143841542795379,0,0.041143841542795379
-40.869999999999997,-0.041166692547584205,0,0.041166692547584205
-40.842500000000001,-0.041189568311208458,0,0.041189568311208458
-40.814999999999998,-0.041212468872509289,0,0.041212468872509289
-40.787500000000001,-0.041235394270404679,0,0.041235394270404679
