x,ReR,ImR,AbsR
-50,0.042581681842528085,0,0.042581681842528085
-49.972499999999997,0.042597008755175025,0,0.042597008755175025
-49.945,0.042612345088988812,0,0.042612345088988812
-49.917499999999997,0.042627690849397104,0,0.042627690849397104
-49.890000000000001,0.042643046041822452,0,0.042643046041822452
-49.862499999999997,0.042658410671679858,0,0.042658410671679858
-49.835000000000001,0.042673784744379661,0,0.042673784744379661
-49.807499999999997,0.042689168265324096,0,0.042689168265324096
-49.780000000000001,0.042704561239910399,0,0.042704561239910399
-49.752499999999998,0.042719963673529815,0,0.042719963673529815
-49.725000000000001,0.042735375571565815,0,0.042735375571565815
-49.697499999999998,0.042750796939396318,0,0.042750796939396318
-49.670000000000002,0.042766227782392474,0,0.042766227782392474
-49.642499999999998,0.042781668105917658,0,0.042781668105917658
-49.615000000000002,0.042797117915331473,0,0.042797117915331473
-49.587499999999999,0.042812577215983638,0,0.042812577215983638
-49.560000000000002,0.04282804601321899,0,0.04282804601321899
-49.532499999999999,0.042843524312374592,0,0.042843524312374592
-49.505000000000003,0.042859012118782069,0,0.042859012118782069
-49.477499999999999,0.042874509437763941,0,0.042874509437763941
-49.450000000000003,0.042890016274636733,0,0.042890016274636733
-49.422499999999999,0.042905532634710197,0,0.042905532634710197
-49.395000000000003,0.042921058523287314,0,0.042921058523287314
-49.3675,0.042936593945662849,0,0.042936593945662849
-49.340000000000003,0.042952138907124571,0,0.042952138907124571
-49.3125,0.042967693412952257,0,0.042967693412952257
-49.284999999999997,0.042983257468420466,0,0.042983257468420466
-49.2575,0.042998831078793764,0,0.042998831078793764
-49.229999999999997,0.043014414249330835,0,0.043014414249330835
-49.202500000000001,0.043030006985282254,0,0.043030006985282254
-49.174999999999997,0.043045609291891607,0,0.043045609291891607
-49.147500000000001,0.043061221174392594,0,0.043061221174392594
-49.119999999999997,0.043076842638014146,0,0.043076842638014146
-49.092500000000001,0.043092473687975086,0,0.043092473687975086
-49.064999999999998,0.043108114329487579,0,0.043108114329487579
-49.037500000000001,0.043123764567754796,0,0.043123764567754796
-49.009999999999998,0.043139424407973026,0,0.043139424407973026
-48.982500000000002,0.043155093855329674,0,0.043155093855329674
-48.954999999999998,0.043170772915004929,0,0.043170772915004929
-48.927500000000002,0.043186461592168657,0,0.043186461592168657
-48.899999999999999,0.043202159891984837,0,0.043202159891984837
-48.872500000000002,0.043217867819608013,0,0.043217867819608013
-48.844999999999999,0.043233585380183848,0,0.043233585380183848
-48.817500000000003,0.043249312578849564,0,0.043249312578849564
-48.789999999999999,0.043265049420735613,0,0.043265049420735613
-48.762500000000003,0.043280795910961567,0,0.043280795910961567
-48.734999999999999,0.043296552054639337,0,0.043296552054639337
-48.707500000000003,0.04331231785687184,0,0.04331231785687184
-48.68,0.043328093322753225,0,0.043328093322753225
-48.652500000000003,0.043343878457369089,0,0.043343878457369089
-48.625,0.043359673265794485,0,0.043359673265794485
-48.597499999999997,0.043375477753097691,0,0.043375477753097691
-48.57,0.043391291924336328,0,0.043391291924336328
-48.542499999999997,0.043407115784559136,0,0.043407115784559136
-48.515000000000001,0.043422949338805972,0,0.043422949338805972
-48.487499999999997,0.043438792592106701,0,0.043438792592106701
-48.460000000000001,0.043454645549482307,0,0.043454645549482307
-48.432499999999997,0.043470508215944448,0,0.043470508215944448
-48.405000000000001,0.043486380596494123,0,0.043486380596494123
-48.377499999999998,0.043502262696123895,0,0.043502262696123895
-48.350000000000001,0.043518154519816887,0,0.043518154519816887
-48.322499999999998,0.043534056072544347,0,0.043534056072544347
-48.295000000000002,0.043549967359270081,0,0.043549967359270081
-48.267499999999998,0.043565888384946905,0,0.043565888384946905
-48.240000000000002,0.043581819154517087,0,0.043581819154517087
-48.212499999999999,0.04359775967291335,0,0.04359775967291335
-48.185000000000002,0.043613709945058976,0,0.043613709945058976
-48.157499999999999,0.043629669975865704,0,0.043629669975865704
-48.130000000000003,0.043645639770235833,0,0.043645639770235833
-48.102499999999999,0.043661619333061452,0,0.043661619333061452
-48.075000000000003,0.043677608669222878,0,0.043677608669222878
